索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,籍貫,作品,相關成語,人物組合,生僻度,簡述,記載年,記載年備註,wiki異名,備注
51,李悝,李克|李悝,10105,,,,,悝,,,李,,-455,-395,,,,,,魏國,,法經,,,,李悝變法,,,,
52,魏成,成|魏成,10105,,,季成|魏成子,,成,,,魏,,0,0,,,,,,魏國,,,,,,魏文侯弟,-403,,,
53,吳起,吳起|起|吳公|吳,10105,,,,,起,,,吳,,-440,-381,,,,,,衛國|魯國|魏國|楚國,,,,孫吳,,在魏創魏武卒制，奪秦河西之地；在楚發動吳起變法。愛士卒,,,,
54,西門豹,西門豹,10105,,,,,豹,,,西門,,0,0,,,,,,魏國,,,,,,治鄴，開十二渠,-403,,,
55,屈侯鮒,屈侯鮒,10105,,,,,鮒,,,屈侯,,0,0,,,,,,魏國,,,,,2,魏文侯太子傅,-403,,,
56,魯穆公,魯侯|魯穆公,10106,,,,姬,顯,,,,,0,-377,,,-415,-377,魯國,,,,,,,魯國第29代君主，禮賢下士,,,,
57,曾申,曾參,10106,,,,,申,,,曾,,0,0,,,,,,魯國,,,,,1,曾參二子,-403,,,通鑒記錄錯誤，吳起應師從曾申
58,司馬穰苴,司馬穰苴|穰苴,10106,3,,田穰苴,媯,穰苴,,,田,,0,0,,,,,,齊國,,司馬法,,,,齊景公司馬，軍事家,,,,
59,吳起卒母,卒母,10106,,,,,,,,,,0,0,,,,,,魏國,,,,,4,吳起軍中被吮疽卒之母,-403,,,
60,燕閔公,燕湣公,10107,,,,姬,,,,燕,閔,0,-415,,,-438,-415,燕國,,,,,,,燕國第33代君主,,,,通鑒年代不對應
61,燕後簡公,僖公|燕僖公,10107,,,燕簡公,姬,載|款,,,燕,簡,0,-370,,,-414,-370,燕國,,,,,,,燕國第34代君主,,,,通鑒年代不對應
62,周安王,安王驕,10107,,,,姬,驕,,,,安,0,-376,,,-402,-376,東周,,,,,,,東周第21代君主，在位期間田氏代齊,,,,
63,楚聲王,楚聲王,10107,,,,羋,當,,,熊,聲桓,0,-402,,,-407,-402,楚國,,,,,,,楚國第35代君主，被盜殺,,,,
64,楚悼王,悼王|楚悼王|楚王,10107,,,,羋,疑,,,熊,悼,0,-381,,,-401,-381,楚國,,,,,,,楚國第36代君主，任用吳起變法,,,,
65,韓烈侯,烈侯取,10107,,,,,取,,,韓,烈,0,-387,,,-399,-387,韓國,,,,,,,韓國第2代君主,,,,
66,趙武侯,武侯,10107,,,趙武公,,,,,趙,武,0,-387,,,-399,-387,趙國,,,,,,,趙國第2代君主,,,,
67,秦簡公,秦簡公|簡公,10107,,,,嬴,悼子,,,,簡,-428,-400,,,-415,-400,秦國,,,,,,,秦國第26代君主,,,,
68,秦惠公,惠公,10107,,,,嬴,,,,,惠,0,-387,,,-399,-387,秦國,,,,,,,秦國第20代君主,,,,
69,王子定,王子定,10107,,,,羋,定,,,,,0,0,,,,,,楚國,,,,,2,奔晉，與楚悼王爭位,-399,,,
70,駟子陽,駟子陽,10107,,,,姬,,子陽,,駟,,0,-398,,,,,,鄭國,,,,,,鄭繻公相邦，被其殺,,,,
71,俠累,俠累|韓廆|廆,10108,,,韓傀,,傀,俠累,,韓,,0,-397,,,,,,韓國,,,,,,韓相國，被聶政刺殺,,,,
72,嚴遂,嚴仲子|仲子|嚴遂,10108,,,,,遂,仲子,,嚴,,0,0,,,,,,韓國,,,,,,韓大臣，使聶政刺俠累,-397,,,
73,聶政,聶政|政,10108,,,,,政,,,聶,,0,-397,,,,,,韓國,,,,,,刺殺韓相俠累,,,,
74,聶嫈,嫈,10108,,1,聶榮,,嫈,,,聶,,0,-397,,,,,,韓國,,,,,,聶政姐,,,,嫈音英
75,鄭繻公,繻公,10109,,,,姬,駘,,,鄭,繻,0,-396,,,-422,-396,鄭國,,,,,,,鄭國第23代君主,,,,
76,鄭康公,乙|康公,10109,,,,姬,乙,,,鄭,康,0,-375,,,-395,-375,鄭國,,,,,,,鄭國末代君主,,,,
77,宋悼公,宋悼公,10109,,,,子,購由,,,宋,悼,0,-396,,,-403,-396,宋國,,,,,,,宋國第30代君主,,,,
78,宋休公,休公田|宋休公,10109,,,,子,田,,,宋,休,0,-373,,,-395,-373,宋國,,,,,,,宋國第31代君主,,,,
79,晉烈公,晉烈公,10109,,,,,止,,,,烈,0,-389,,,-415,-389,晉國,,,,,,,晉國國君,,,,
80,晉孝公,孝公|晉孝公,10109,,,,,頎,,,,孝,0,-357,,,-388,-357,晉國,,,,,,,晉國國君,,,,
81,田襄子,襄子盤|盤,10109,,,田盤,媯,盤,,,田,襄,0,0,,,,,,齊國,,,,,,齊相，田氏第9代宗主,,,,
82,田莊子,莊子白|白,10109,,,田白,媯,白,,,田,莊,0,-411,,,,,,齊國,,,,,,田氏第10代宗主,,,,
83,田和,太公和|田和,10109,,,齊太公,媯,和,,,田,太公,0,-384,,,-386,-384,齊國,,,,,,,田齊開國君主，放齊康公於海島,,,,-404掌權
84,齊康公,齊康公,10109,,,,姜,貸,,,,康,0,-379,,,-405,-386,齊國,,,,,,,姜齊末代君主,,,,
85,禹,禹|大禹|伯禹|夏禹,10110,3,,,姒,文命,,,夏后,,0,0,,,,,夏朝,上古,,,,,,夏朝開國君王,,,,
86,商文,田文,10110,,,田文,,文,,,田,,0,0,,,,,,魏國,,,,,,與吳起競爭魏國國相勝出,-387,,,與孟嘗君同名，百度無此詞條
87,公叔痤,公叔|公孫痤|公叔痤|痤,10110,,,公叔座,,痤,,,公叔,,0,-360,,,,,,魏國,,,,,,魏國國相，排擠吳起，死前薦舉商鞅,,,,
88,秦出公,出公|出子,10111,,,秦少主|秦小主,,,,,,,-389,-385,,,-386,-385,秦國,,,,,,,秦國第27代君主，4歲被菌改弒,,,,出不是諡
89,趙敬侯,太子章|敬侯|趙敬侯,10111,,,,,章,,,趙,敬,-410,-375,,,-386,-375,趙國,,,,,,,趙國第3代君主，遷都邯鄲,,,,
90,韓文侯,文侯|韓文侯,10111,,,,,猷,,,韓,文,0,-377,,,-386,-377,韓國,,,,,,,韓國第3代君主,,,,
91,公子朝 (趙國),公子朝,10111,,,,,朝,,,趙,,0,0,,,,,,趙國,,,,,,與趙敬侯爭位不成,-386,,,
92,菌改,庶長改,10111,,,,,改,,,,,0,0,,,,,,秦國,,,,,,殺秦出公，迎立秦獻公,-385,,,
93,秦獻公,獻公|秦獻公,10111,,,師隰,,師隰,,,,獻,-424,-362,,,-384,-362,秦國,,,,,,,秦國第28代君主，收復河西，遷都櫟陽,,,,
94,田午,桓公午,10111,,,齊桓公午|田齊桓公,媯,午,,,田,桓,-400,-357,,,-374,-357,齊國,,,,,,,田齊第3代君主，創立稷下學宮,,,,完整諡號：田齊孝武桓公
95,楚肅王,肅王|楚肅王,10111,,,,羋,臧,,,熊,肅,0,-370,,,-381,-370,楚國,,,,,,,楚國第37代君主,,,,
96,齊威王,威王因齊|齊威王|威王|齊王|威,10111,,,,媯,因齊,,,田,威,-378,-320,,,-356,-320,齊國,,,,,,,田齊第4代君主，齊國崛起,,,,
97,晉靜公,靖公俱酒|晉靖公,10111,,,晉靖公,姬,俱酒,,,,,0,-349,,,-356,-349,晉國,,,,,,,晉國末代君主,,,,
98,孔伋,子思,10112,,,述聖|子思,子,伋,子思,,孔,,-483,-402,,,,,,魯國,,,,,,儒家，上承曾參，下啟孟子,,,,
99,苟變,苟變|變,10112,,,,,變,,,苟,,0,0,,,,,,衛國,,,,,1,衛國名將，白吃了老百姓倆雞蛋,-377,,,
100,衛慎公,衛侯|公|衛慎公,10112,,,,姬,頹,,,,慎,0,-373,,,-415,-373,衛國,,,,,,,衛國第37代君主,,,,
101,公丘懿子,公丘懿子,10112,,,,,,,,公丘,懿,0,0,,,,,,衛國,,,,,2,衛國大臣,-377,,,
102,魯穆公,魯穆公,10113,,,,姬,顯,,,魯,穆,0,-377,,,-415,-377,魯國,,,,,,,魯國第29代君主,,,,
103,魯共公,共公奮|魯共公,10113,,,,姬,奮,,,魯,共,0,-353,,,-382,-353,魯國,,,,,,,魯國第30代君主,,,,
104,韓哀侯,哀侯,10113,,,,,,,,,哀,0,-374,,,-376,-374,韓國,,,,,,,韓國第4代君主，滅亡鄭國，被嚴遂弒,,,,
105,周烈王,烈王喜,10113,,,,姬,喜,,,,烈,0,-369,,,-375,-369,東周,,,,,,,東周第22代君主,,,,
106,趙成侯,成侯種|趙成侯|成侯,10113,,,,嬴,種,,,趙,成,0,-350,,,-374,-350,趙國,,,,,,,趙國第4代君主,,,,
107,燕後桓公,桓公|燕桓公,10113,,,,,,,,桓,,0,-368,,,-372,-362,燕國,,,,,,,燕國第35代君主,,,,
108,宋桓公,辟公,10113,,,宋後桓公|辟兵,,辟兵|辟,,,,桓,0,-370,,,-372,-370,宋國,,,,,,,宋國第32代君主，戴氏取宋,,,,
109,衛聲公,聲公訓|衛聲公,10113,,,,姬,訓,,,,聲,0,-362,,,-373,-362,衛國,,,,,,,衛國第38代君主,,,,
110,韓共侯,懿侯|韓懿侯,10113,,,韓懿侯,,若山|若,,,韓,共|懿|莊,0,-363,,,-374,-363,韓國,,,,,,,韓國第5代君主,,,,
111,魏惠王,罃|惠王|魏惠王|梁王|魏王,10113,,,梁惠王|文惠君|魏文惠王,,罃|嬰,,,魏,惠|文惠|惠成,-400,-319,,,-369,-319,魏國,,,,,,,魏國第3代君主，徐州相王，在位52年魏國先盛後衰,,,,
112,魏緩,公中緩,10113,,,公子緩,,緩,,,魏,,0,0,,,,,,魏國,,,,,,與魏惠王爭位失敗,-371,,,
113,田種首,即墨大夫|種首,10114,,,,,,,,,,0,0,,,,,,齊國,,,,,1,齊威王時期即墨大夫,-370,,,
114,楚宣王,良夫|宣王|楚王|楚宣王,10114,,,,羋,良夫,,,熊,宣,0,-340,,,-369,-340,楚國,,,,,,,楚國第38代君主，宣威盛世,,,,
115,宋剔成君,剔成|宋公剔成,10114,,,戴喜,,喜,子罕,,戴,,0,0,,,-369,-329,宋國,,,,,,,宋國第33代君主，廢宋桓公自立,,,,
116,周顯王,扁|顯王,10114,,,,姬,扁,,,,顯,0,-321,,,-368,-321,東周,,,,,,,東周第23代君主,,,,
117,王錯,王錯,10115,,,,,,,,,,0,0,,,,,,魏國,,,,,1,魏國大臣，曾譖毀吳起，傳為鬼谷子父,-369,,,
118,公孫頎,公孫頎,10115,,,,,頎,,,公孫,,0,0,,,,,,韓國,,,,,3,遊說韓懿侯,-369,,,
201,衛成侯,成侯速|衛成侯,10201,,,,姬,遫,,,衛,成,0,-343,,,-371,-343,衛國,,,,,,,衛國第39代君主，自貶為侯，被魏惠王廢,,,,
202,燕後文公,文公|燕文公,10201,,,燕文侯,,,,,,文,0,-333,,,-361,-333,燕國,,,,,,,燕國第36代君主,,,,
203,秦孝公,孝公|秦孝公|秦王,10202,,,秦平王,嬴,渠梁,,,,孝,-381,-338,,,-361,-338,秦國,,,,,,,秦國第29代君主，重用商鞅變法，遷都咸陽,,,,
204,秦穆公,穆公|繆公|秦繆公,10202,3,,,嬴,任好,,,,穆,-683,-621,,,-659,-621,秦國,,,,,,,秦國第9代君主，春秋五霸之一，用百裏奚，平西戎,,,,
205,秦厲共公,厲,10202,3,,秦剌龔公|秦利龔公|秦厲公,嬴,,,,,,0,-443,,,-476,-443,秦國,,,,,,,秦國第22代君主,,,,
206,秦躁公,躁,10202,3,,,嬴,,,,,躁,0,-429,,,-442,-429,秦國,,,,,,,秦國第23代君主,,,,
207,商鞅,公孫鞅|衛鞅|鞅|商君|商鞅|商,10202,,,,姬,鞅,,,公孫|衛|商,,-390,-338,,,,,,衛國|魏國|秦國,,商君書,,,,商鞅變法,,,,
208,景監,景監,10202,,,,,,,,景,,0,0,,,,,,秦國,,,,,,秦孝公嬖臣，多次推薦商鞅,-361,,,
209,甘龍,甘龍,10202,,,,,龍,,,甘,,0,0,,,,,,秦國,,,,,,秦國大臣，商鞅變法反對派,-360,,,
210,秦惠文王,太子|惠文王|秦王|秦惠王|王|惠王,10202,,,,嬴,駰|駟,,,,惠文,-356,-311,,,-338,-311,秦國,,,,,,,秦國第26代君主，稱王，得商於，平巴蜀,,,,
211,公子虔,公子虔,10202,,,,嬴,虔,,,,,0,0,,,,,,秦國,,,,,,秦惠文王傅，商鞅變法受劓刑,-360,,,
212,公孫賈,公孫賈,10202,,,,,,,,,,0,0,,,,,,秦國,,,,,,秦惠文王師，商鞅變法受黥刑,-360,,,
213,曹沫,曹沫,10202,1,,,,,,,,,0,0,,,,,,魯國,,,,,,魯國將軍，挾持齊桓公，疑即曹劌,,,,
214,韓昭僖侯,昭侯|韓昭侯,10202,,,韓昭侯|韓釐侯,,武,,,韓,昭僖|昭釐,0,-333,,,-362,-333,韓國,,,,,,,韓國第6代君主，重用申不害變法,,,,
215,檀子,檀子,10203,,,,,,,,檀,,0,0,,,,,,齊國,,,,,2,齊威王大臣,-355,,,
216,田盼,盼子|田盼,10203,,,田盼,媯,盼,,,田,,0,0,,,,,,齊國,,,,,,齊威王大臣，將領,-355,,,
217,黔夫,黔夫,10203,,,,,,,,黔,,0,0,,,,,,齊國,,,,,2,齊威王大臣,-355,,,
218,魯康公,康公毛|魯康公,10203,,,,姬,屯,,,,康,0,-344,,,-352,-344,魯國,,,,,,,魯國第31代君主,,,,
219,景舍,景舍,10203,,,,羋,舍,,,景,,0,0,,,,,,楚國,,,,,,楚宣王大司馬,-354,,,
220,田忌,田忌,10204,,,陈忌|田臣思|田期思,媯,忌,期,,田,,0,0,,,,,,齊國,,,,,,齊國名將，參與桂陵之戰、馬陵之戰,-353,,,
221,孫臏,孫臏|孫子,10204,,,孫伯靈,媯,,,,孫,,-382,-316,,,,,,魏國|齊國,,孫臏兵法,,,,齊國軍事家，取勝桂陵之戰、馬陵之戰,,,,
222,龐涓,龐涓,10204,,,,,涓,,,龐,,-385,-342,,,,,,魏國,,,,,,魏國名將，孫臏同窗兼仇敵,,,,
223,昭奚恤,昭奚恤,10205,,,,,奚恤,,,昭,,0,0,,,,,,楚國,,,,,,楚宣王令尹,-353,,,
224,江乙,江乙,10205,,,,嬴,,,,江,,0,0,,,,,,魏國|楚國,,,,,1,楚國官員,-353,,,
225,申不害,申不害|申子|申,10206,,,,,,,,,,-420,-337,,,,,,鄭國|韓國,,,,,,韓昭侯丞相，申不害變法,,,,
226,公子緤,公子緤|緤,10207,,,,嬴,緤,,,趙,,0,0,,,,,,趙國,,,,,,與趙肅侯爭位敗,-350,,,百度無
227,趙肅侯,太子|趙肅侯|趙王,10207,,,太子語,嬴,語,,,趙,肅,0,-326,,,-349,-326,趙國,,,,,,,趙國第5代君主,,,,
228,趙范,公子范,10207,,,,,,,,,,0,0,,,,,,趙國,,,,,1,趙肅侯弟，圖謀篡位未遂,-347,,,
229,大夫牟辛,大夫牟,10207,,,,,,,,,,0,0,,,,,,齊國,,,,,3,齊威王大夫，被殺,-346,,,
230,魯景公,景公偃|魯景公,10207,,,,姬,匽,,,魯,景,0,-323,,,-343,-323,魯國,,,,,,,魯國第32代君主,,,,
231,公子少官,公子少官,10207,,,,嬴,,,,,,0,0,,,,,,秦國,,,,,,秦孝公子，參與逢澤之會,-343,,,百度無
232,鄒忌,成侯|鄒忌,10208,,,成侯,,忌,,,鄒,,0,0,,,,,,齊國,,,,,,齊威王相國，與田忌為敵,-341,,,
233,田嬰,田嬰|靖郭君,10208,,,,媯,嬰,,靖郭君,田,,0,0,,,,,,齊國,,,,,,齊國丞相，孟嘗君之父,-341,,,
234,太子申,太子申,10208,,,,姬,申,,,魏,,0,-342,,,,,,魏國,,,,,,魏惠王太子，馬陵之戰被俘,,,,
235,公子卬,公子卬|公子,10209,,,,姬,卬,,,魏,,0,0,,,,,,魏國,,,,,,魏惠王弟，河西之戰被俘,-341,,,
236,楚威王,威王商|楚威王,10209,,,,羋,商,,,熊,威,0,-329,,,-339,-329,楚國,,,,,,,楚國第39代君主，滅越國,,,,
237,趙良,趙良,10209,,,,,,,,,,0,0,,,,,,秦國,,,,,1,秦孝公時人，勸商鞅隱退,-338,,,
238,百里奚,五羖大夫|百里|百里奚,10209,3,,,姜,奚,,,百里,,0,0,,,,,,虞國|楚國|秦國,,,,,,秦穆公國相，輔佐其霸業,,,,
239,祝歡,祝歡,10209,,,,,,,,,,0,0,,,,,,秦國,,,,,3,秦國大臣，商鞅變法反對派,-338,,,
240,孟子,孟軻|孟子,10210,,,亞聖,,軻,,,孟,,-372,-289,4.2,,,,,鄒國,,孟子,,,,儒家代表，亞聖,,,,
241,屈宜臼,屈宜臼,10211,,,,,,,,屈,,0,0,,,,,,楚國,,,,,,楚悼王大臣，吳起變法反對派,-334,,,
242,無彊,越王無彊|無彊,10211,,,,,,,,,,0,-306,,,-342,-306,越國,,,,,,,越國末代君主，招貓遞狗而死,,,,
243,韓宣惠王,宣惠王|韓宣惠王|韓王,10211,,,韓威王|韓威侯,,康,,,,宣惠,0,-312,,,-332,-312,韓國,,,,,,,韓國第7代君主，稱王,,,,
244,蘇秦,蘇秦|蘇君|秦|蘇,10212,,,,己,秦,季子,,蘇,,0,-284,,,,,,東周|燕國|趙國|韓國|魏國|齊國|楚國,,,,蘇張,,縱橫家，合縱代表,,,,
245,公孫衍,犀首|公孫衍|衍,10212,,,犀首,,,,,,,-360,-300,,,,,,秦國|魏國,,,,,,在秦收復河西，在魏合縱攻秦,,,,
246,龍賈,龍賈,10212,,,,,,,,,,0,0,,,,,,魏國,,,,,,魏惠王大將，雕陰之戰被俘,-333,,,
247,張儀,張儀|儀|張,10212,,,,姬,儀,,武信君,張,,-373,-310,,,,,,魏國|秦國,,,,蘇張,,縱橫家，連橫代表,,,,
248,鬼谷子,鬼谷先生,10212,,,王詡,,,,,,,0,0,,,,,,,,,,,,縱橫家鼻祖,-333,,,
249,齊宣王,宣王辟彊|齊王|齊宣王|宣|宣王|齊宣,10213,,,,,辟彊,,,田,宣,-350,-301,,,-319,-301,齊國,,,,,,,田齊第5代君主，光大稷下學宮,,,,
250,燕易王,易王|燕易王,10213,,,,,,,,,易,0,-321,,,-332,-321,燕國,,,,,,,燕國第37代君主，稱王，重用私通其母的蘇秦,,,,
251,衛平侯,平侯|衛平侯,10213,,,,姬,勁,,,子南,平,0,-335,,,-342,-335,衛國,,,,,,,衛國第40代君主,,,,
252,楚懷王,懷王槐|楚王|王|楚懷王|懷王,10213,,,,羋,槐,,,熊,懷,-355,-296,,,-328,-299,楚國,,,,,,,楚國第40代君主，合縱伐秦，被俘客死秦國,,,,
253,宋康王,偃|宋康王|桀宋|宋王|宋獻,10213,,,宋王偃|宋獻王|桀宋,,偃,,,戴,,0,-286,,,-328,-286,宋國,,,,,,,宋國末代君主，稱王，射天笞地，招貓遞狗而死,,,,
254,公子華,公子華,10213,,,公子桑|公子革,嬴,,,,,,0,0,,,,,,秦國,,,,,,秦惠文王弟，大將,-328,,,
255,公子繇,公子繇,10213,,,,嬴,,,,,,0,0,,,,,,秦國,,,,,,秦惠文王弟,-328,,,
256,趙武靈王,武靈王|趙武靈王|趙王|王|主父|趙主父,10213,,,,嬴,雍,,主父,趙,武靈,-356,-295,,,-326,-299,趙國,,,,,,,趙國第6代君主，胡服騎射，滅中山，餓死,,,,
257,肥義,肥義,10213,,,,,義,,,肥,,0,-295,,,,,,趙國,,,,,,趙國大臣，老忠臣，保護趙惠文王而死，白狄族,,,,
258,衛嗣君,嗣君|衛君|衛嗣君,10213,,,衛成襄侯,姬,,,,子南,,0,-293,,,-334,-293,衛國,,,,,,,衛國第41代君主，自貶為君，供在逃齊湣王宮殿,,,,
259,周慎靚王,慎靚王定|慎靚王,10213,,,,姬,定|順,,,,慎靚,0,-315,,,-320,-315,東周,,,,,,,東周第24代君主,,,,
260,燕王噲,噲|燕王噲|燕王,10213,,,,,噲,,,,,0,-318,,,-320,-318,燕國,,,,,,,燕國第38代君主，禪讓國相子之,,,,
261,孟嘗君,文|薛公|孟嘗君|孟嘗,10214,,,,媯,文,,孟嘗君,田,,0,-279,,,,,,齊國,,,雞鳴狗盜,戰國四公子,,食客數千,,,,
262,登徒直,登徒直,10214,,,,,直,,,登徒,,0,0,,,,,,楚國,,,,,3,楚國人，護送孟嘗君象床,-321,,,
263,公孫戌,公孫戌,10214,,,,,,,,,,0,0,,,,,,齊國,,,,,1,孟嘗君門客,-321,,,
264,韓侈,公仲|公仲侈,10214,,,公仲侈,,,,,,,0,0,,,,,,韓國,,,,,,韓宣惠王重臣，連橫派,-321,,,
265,公叔,公叔,10214,,,,,,,,,,0,0,,,,,,韓國,,,,,3,韓宣惠王大臣,-321,,,
266,繆留,繆留,10214,,,,,,,,,,0,0,,,,,,韓國,,,,,3,韓宣惠王臣,-321,,,
267,齊簡公,齊簡公|簡公,10214,2,,,姜,壬,,,,簡,0,-481,,,-485,-481,齊國,,,,,,,齊國第29代君主，被田常弒,,,,
268,闞止,闞止,10214,2,,監止,,止,子我,,闞,,0,-481,,,,,,齊國,,,,,,齊簡公左相,,,,
401,魏襄王,襄王|魏襄王|魏王|梁王,10301,,,,姬,嗣,,,魏,襄,0,-296,,,-318,-296,魏國,,,,,,,魏國第4代君主,,,,
402,韓䱸,䱸,10301,,,,,,,,,,0,0,,,,,,韓國,,,,,3,韓國將領，濁澤之戰被俘,-317,,,
403,申差,申差,10301,,,,,,,,,,0,0,,,,,,韓國,,,,,1,韓國將領，濁澤之戰被俘,-317,,,
404,魯平公,平公旅|魯平公,10301,,,,姬,旅|叔,,,,平,0,-303,,,-322,-303,魯國,,,,,,,魯國第33代君主,,,,
405,司馬錯,司馬錯|錯|客卿錯,10302,,,,,,,,司馬,,0,0,,,,,,秦國,,,,,,秦國名將，滅亡蜀國，司馬遷先祖,-316,,,
406,蘆子霸王,蜀王,10302,,,杜蘆|開明十二世,,,,,開明,,0,-316,,,0,-316,古蜀國,,,,,,,古蜀國末代君主,,,,
407,陳莊,陳莊|蜀相|蜀相莊,10302,,,,,,,,,,0,-310,,,,,,秦國,,,,,1,秦惠文王大臣，蜀國相國,,,,
408,蘇代,代|蘇代,10302,,,,,,,,,,0,0,,,,,,東周|燕國,,,,,,蘇秦弟，縱橫家,-316,,,
409,蘇厲,厲|蘇厲,10302,,,,,,,,,,0,0,,,,,,東周|燕國,,,,,,蘇秦弟，縱橫家,-316,,,
410,子之,子之,10302,,,燕王子之,,,,,,,0,-314,,,-316,-314,燕國,燕國,,,,,,燕王噲相國，子之之亂,,,,
411,鹿毛夀,鹿毛壽,10302,,,,,,,,,,0,0,,,,,,燕國,,,,,1,勸燕王噲禪讓,-316,,,
412,堯,堯|唐|帝堯|唐帝|帝唐,10302,3,,唐堯,伊祁,放勛,,,陶唐,,0,0,,,,,上古,,,,,,,上古五帝之一,,,,有時寫作尭
413,伯益,益|伯益,10302,3,,,嬴,益,,,,,0,0,,,,,,上古,,,,,,上古人物，未被禹禪讓,,,,
414,啟,啟|夏啟|夏后,10302,3,,,姒,啟,,,夏后,,0,0,,,,,夏朝,,,,,,,夏朝第2代君主,,,,
415,周赧王,赧王延|王|赧王,10302,,,王赧,姬,延|赧,,,,,-323,-256,,,-314,-256,東周,,,,,,,東周末代君主,,,,
416,韓襄王,太子倉|太子|襄王倉|韓王|韓襄王,10303,,,,,倉,,,,襄,-321,-296,,,-311,-296,韓國,韓國,,,,,,韓國第8代君主,,,,
417,市被,市被,10303,,,,,,,,,,0,-314,,,,,,燕國,,,,,,燕國將領，子之之亂先攻子之後攻太子平,,,,
418,太子平,太子平,10303,,,,姬,平,,,,,0,-314,,,,,,燕國,,,,,,燕昭王哥，死於子之之亂,,,,
419,匡章,章子,10303,,,匡子|田章,,,,,,,0,0,,,,,,齊國,,,,,,齊國名將，參與垂沙之戰，攻破函谷關,-314,,,
420,陳賈,陳賈,10303,,,,,,,,,,0,0,,,,,,齊國,,,,,3,齊國大夫,-314,,,
421,周公旦,周公|周|旦,10303,3,,周公|周文公,姬,旦,,,周,文,0,0,,,,,,西周,,,,,,周文王四子，攝政並還政，魯國開國君主,,,,
422,管叔鮮,管叔|管,10303,3,,管叔|關叔,姬,鮮,,,,,0,-1113,,,-1122,-1113,管國,西周,,,,管蔡,,周文王三子，管國唯一君主，發動三監之亂,,,,
423,齊湣王,湣王地|齊王|齊湣王|湣王|齊湣,10303,,,,媯,地|遂,,,田,湣,-323,-284,,,-300,-284,齊國,,,,,,,田齊第6代君主，東帝，吞宋，被燕破，被抽筋吊死。脊獸仙人騎雞原型,,,,
424,樗里子,右更疾|樗里疾|樗里子,10303,,,樗里疾|太子疾|嚴君疾|智囊,嬴,疾,,,,,0,-300,,,,,,秦國,,,,,,秦惠文王弟，丞相及將領，堪輿界稱青烏子,,,,
425,莊豹,莊豹,10303,,,,,,,,,,0,0,,,,,,趙國,,,,,,趙國將軍，秦惠文王時期被俘,-313,,,百度無
426,陳軫,陳軫|陳子|軫,10304,,,,,,,,,,0,0,,,,,,齊國|秦國|楚國,,,,,,齊國縱橫家及謀士,-313,,,
427,宋遺,宋遺,10304,,,,,,,,,,0,0,,,,,,楚國,,,,,1,楚懷王勇士，被派去罵齊王,-313,,,
428,屈匄,屈匄,10304,,,,羋,匄,,,屈,,0,-312,,,,,,楚國,,,,,,楚懷王將領，丹陽之戰亡,,,,
429,魏章,庶長章,10304,,,,,章,,,魏,,0,0,,,,,,秦國,,,,,,秦惠文王將領，參與丹陽之戰,-313,,,
430,燕昭王,昭王|燕王|燕昭王,10305,,,,姬,職,,,,昭,0,-279,,,-313,-279,燕國,,,,,,,燕國第39代君主，黃金臺招募英才，破東胡、朝鮮，幾乎滅齊,,,,通鑒與太子平一人，不取。
431,郭隗,郭隗|隗,10305,,,,,隗,,,郭,,0,0,,,,,,燕國,,,,,,燕昭王大臣，提議築黃金臺,-312,,,
432,樂毅,樂毅|昌國君|樂君,10305,,,,,毅,,望諸君,樂,,0,0,,,,,,燕國,,,,,,燕昭王將領，幾乎滅齊,-312,,,
433,劇辛,劇辛,10305,,,,,,,,,,0,-242,,,,,,趙國|燕國,,,,,,燕昭王將領、謀士，變法，被龐煖殺,,,,
434,靳尚,靳尚,10306,,,上官大夫,,尚,,,靳,,0,-311,,,,,,楚國,,,,,,楚懷王大臣，貪賄,,,,
435,鄭袖,鄭袖|袖,10306,,1,南后,,,,,,,0,0,,,,,,楚國,,,,,,楚懷王寵妃,-311,,,
436,孟賁,孟賁|孟說|賁,10306,,,,,,,,孟,,0,-307,,,,,,衛國|秦國,,,,賁育,,秦武王大力士，勇力代言人,-311,,,一說即孟說，孟說為齊國人
437,烏獲,烏獲,10306,,,,,,,,烏,,0,0,,,,,,秦國,,,,,,秦武王大力士,-311,,,
438,秦武王,武王|秦王|秦武王,10307,,,,嬴,蕩,,,,武,-329,-307,,,-310,-307,秦國,,,,,,,秦國第27代君主，舉鼎而死,,,,
439,周最,周最,10307,,,,,,,,周,,0,0,,,,,,西周國,,,,,,西周國公子，縱橫家，主張合縱,-310,,,
440,樓緩,樓緩|樓子,10307,,,,,,,,樓,,0,0,,,,,,趙國|秦國,,,,,,縱橫家，秦趙聯盟策動者，秦昭襄王丞相,-310,,,
441,揚雄,揚子|揚雄|雄|揚子云,10307,2,,楊雄,揚,雄,子云,,,,-53,18,,,,,,西漢|新朝,,太玄經|法言,羊質虎皮,漢賦四大家,,漢成至平帝黃門侍郎，哀帝時指朱博上位鼓妖，宜將不宜相，諫受匈奴來朝，新朝大夫，牽連甄尋案跳樓未死，官微貌平升遷難,,,,
442,子貢,子貢,10307,3,,端木賜,端木,賜,子貢,,,,-520,-446,,,,,,衛國,,,,孔門十哲,,以言語聞名,,,,
