索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,生僻度,簡述,記載年,記載年備註,備注
215,檀子,檀子,10203,,,,,,,,檀,,0,0,,,,,,齊國,2,齊威王大臣,-355,,
216,田盼,盼子|田盼,10203,,,田盼,媯,盼,,,田,,0,0,,,,,,齊國,,齊威王大臣，將領,-355,,
217,黔夫,黔夫,10203,,,,,,,,黔,,0,0,,,,,,齊國,2,齊威王大臣,-355,,
218,魯康公,康公毛|魯康公,10203,,,,姬,屯,,,,康,0,-344,,,-352,-344,魯國,,,魯國第31代君主,,,
219,景舍,景舍,10203,,,,羋,舍,,,景,,0,0,,,,,,楚國,,楚宣王大司馬,-354,,
220,田忌,田忌,10204,,,陈忌|田臣思|田期思,媯,忌,期,,田,,0,0,,,,,,齊國,,齊國名將，參與桂陵之戰、馬陵之戰,-353,,
221,孫臏,孫臏|孫子,10204,,,孫伯靈,媯,,,,孫,,-382,-316,,,,,,魏國|齊國,,齊國軍事家，取勝桂陵之戰、馬陵之戰，著孙膑兵法,,,
222,龐涓,龐涓,10204,,,,,涓,,,龐,,-385,-342,,,,,,魏國,,魏國名將，孫臏同窗兼仇敵,,,
223,昭奚恤,昭奚恤,10205,,,,,奚恤,,,昭,,0,0,,,,,,楚國,,楚宣王令尹,-353,,
224,江乙,江乙,10205,,,,嬴,,,,江,,0,0,,,,,,魏國|楚國,1,楚國官員,-353,,
225,申不害,申不害|申子|申,10206,,,,,,,,,,-420,-337,,,,,,鄭國|韓國,,韓昭侯丞相，申不害變法,,,
226,公子緤,公子緤|緤,10207,,,,嬴,緤,,,赵,,0,0,,,,,,趙國,,與趙肅侯爭位敗,-350,,百度無
227,趙肅侯,太子|趙肅侯|趙王,10207,,,太子語,嬴,語,,,趙,肅,0,-326,,,-349,-326,趙國,,,趙國第5代君主,,,
228,趙范,公子范,10207,,,,,,,,,,0,0,,,,,,趙國,1,趙肅侯弟，圖謀篡位未遂,-347,,
229,大夫牟辛,大夫牟,10207,,,,,,,,,,0,0,,,,,,齊國,3,齊威王大夫，被殺,-346,,
230,魯景公,景公偃|魯景公,10207,,,,姬,匽,,,魯,景,0,-323,,,-343,-323,魯國,,,魯國第32代君主,,,
231,公子少官,公子少官,10207,,,,嬴,,,,,,0,0,,,,,,秦國,,秦孝公子，參與逢澤之會,-343,,百度無
232,鄒忌,成侯|鄒忌,10208,,,成侯,,忌,,,鄒,,0,0,,,,,,齊國,,齊威王相國，與田忌為敵,-341,,
233,田嬰,田嬰|靖郭君,10208,,,,媯,嬰,,靖郭君,田,,0,0,,,,,,齊國,,齊國丞相，孟嘗君之父,-341,,
234,太子申,太子申,10208,,,,姬,申,,,魏,,0,-342,,,,,,魏國,,魏惠王太子，馬陵之戰被俘,,,
235,公子卬,公子卬|公子,10209,,,,姬,卬,,,魏,,0,0,,,,,,魏國,,魏惠王弟，河西之戰被俘,-341,,
236,楚威王,威王商|楚威王,10209,,,,羋,商,,,熊,威,0,-329,,,-339,-329,楚國,,,楚國第39代君主，滅越國,,,
237,趙良,趙良,10209,,,,,,,,,,0,0,,,,,,秦國,1,秦孝公時人，勸商鞅隱退,-338,,
238,百里奚,五羖大夫|百里,10209,3,,,姜,奚,,,百里,,0,0,,,,,,虞國|楚國|秦國,,秦穆公國相，輔佐其霸業,,,
239,祝歡,祝歡,10209,,,,,,,,,,0,0,,,,,,秦國,3,秦國大臣，商鞅變法反對派,-338,,
240,孟子,孟軻|孟子,10210,,,亞聖,,軻,,,孟,,-372,-289,4.2,,,,,鄒國,,儒家代表，亞聖,,,
241,屈宜臼,屈宜臼,10211,,,,,,,,屈,,0,0,,,,,,楚國,,楚悼王大臣，吳起變法反對派,-334,,
242,無彊,越王無彊|無彊,10211,,,,,,,,,,0,-306,,,-342,-306,越國,,,越國末代君主，招貓遞狗而死,,,
243,韓宣惠王,宣惠王|韓宣惠王|韓王,10211,,,韓威王|韓威侯,,康,,,,宣惠,0,-312,,,-332,-312,韓國,,,韓國第7代君主，稱王,,,
244,蘇秦,蘇秦|蘇君|秦|蘇,10212,,,,己,秦,季子,,蘇,,0,-284,,,,,,東周|燕國|趙國|韓國|魏國|齊國|楚國,,縱橫家，合縱代表,,,
245,公孫衍,犀首|公孫衍|衍,10212,,,犀首,,,,,,,-360,-300,,,,,,秦國|魏國,,在秦收復河西，在魏合縱攻秦,,,
246,龍賈,龍賈,10212,,,,,,,,,,0,0,,,,,,魏國,,魏惠王大將，雕陰之戰被俘,-333,,
247,張儀,張儀|儀|張,10212,,,,姬,儀,,武信君,張,,-373,-310,,,,,,魏國|秦國,,縱橫家，連橫代表,,,
248,鬼谷子,鬼谷先生,10212,,,王詡,,,,,,,0,0,,,,,,,,縱橫家鼻祖,-333,,
249,齊宣王,宣王辟彊|齊王|齊宣王|宣|宣王,10213,,,,,辟彊,,,田,宣,-350,-301,,,-319,-301,齊國,,,田齊第5代君主，光大稷下學宮,,,
250,燕易王,易王|燕易王,10213,,,,,,,,,易,0,-321,,,-332,-321,燕國,,,燕國第37代君主，稱王，重用私通其母的蘇秦,,,
251,衛平侯,平侯|衛平侯,10213,,,,姬,勁,,,子南,平,0,-335,,,-342,-335,衛國,,,衛國第40代君主,,,
252,楚懷王,懷王槐|楚王|王|楚懷王|懷王,10213,,,,羋,槐,,,熊,懷,-355,-296,,,-328,-299,楚國,,,楚國第40代君主，合縱伐秦，被俘客死秦國,,,
253,宋康王,偃|宋康王|桀宋|宋王|宋獻,10213,,,宋王偃|宋獻王|桀宋,,偃,,,戴,,0,-286,,,-328,-286,宋國,,,宋國末代君主，稱王，射天笞地，招貓遞狗而死,,,
254,公子華,公子華,10213,,,公子桑|公子革,嬴,,,,,,0,0,,,,,,秦國,,秦惠文王弟，大將,-328,,
255,公子繇,公子繇,10213,,,,嬴,,,,,,0,0,,,,,,秦國,,秦惠文王弟,-328,,
256,趙武靈王,武靈王|趙武靈王|趙王|王|主父|趙主父,10213,,,,嬴,雍,,主父,趙,武靈,-356,-295,,,-326,-299,趙國,,,趙國第6代君主，胡服騎射，滅中山，餓死,,,
257,肥義,肥義,10213,,,,,義,,,肥,,0,-295,,,,,,趙國,,趙國大臣，老忠臣，保護趙惠文王而死，白狄族,,,
258,衛嗣君,嗣君|衛君|衛嗣君,10213,,,衛成襄侯,姬,,,,子南,,0,-293,,,-334,-293,衛國,,,衛國第41代君主，自貶為君，供在逃齊湣王宮殿,,,
259,周慎靚王,慎靚王定|慎靚王,10213,,,,姬,定|順,,,,慎靚,0,-315,,,-320,-315,東周,,,東周第24代君主,,,
260,燕王噲,噲|燕王噲|燕王,10213,,,,,噲,,,,,0,-318,,,-320,-318,燕國,,,燕國第38代君主，禪讓國相子之,,,
261,孟嘗君,文|薛公|孟嘗君|孟嘗,10214,,,,媯,文,,孟嘗君,田,,0,-279,,,,,,齊國,,戰國四公子，食客數千，雞鳴狗盜,,,
262,登徒直,登徒直,10214,,,,,直,,,登徒,,0,0,,,,,,楚國,3,楚國人，護送孟嘗君象床,-321,,
263,公孫戌,公孫戌,10214,,,,,,,,,,0,0,,,,,,齊國,1,孟嘗君門客,-321,,
264,韓侈,公仲|公仲侈,10214,,,公仲侈,,,,,,,0,0,,,,,,韓國,,韓宣惠王重臣，連橫派,-321,,
265,公叔,公叔,10214,,,,,,,,,,0,0,,,,,,韓國,3,韓宣惠王大臣,-321,,
266,繆留,繆留,10214,,,,,,,,,,0,0,,,,,,韓國,3,韓宣惠王臣,-321,,
267,齊簡公,齊簡公|簡公,10214,2,,,姜,壬,,,,簡,0,-481,,,-485,-481,齊國,,,齊國第29代君主，被田常弒,,,
268,闞止,闞止,10214,2,,監止,,止,子我,,闞,,0,-481,,,,,,齊國,,齊簡公左相,,,
401,魏襄王,襄王|魏襄王|魏王|梁王,10301,,,,姬,嗣,,,魏,襄,0,-296,,,-318,-296,魏國,,,魏國第4代君主,,,
402,韓䱸,䱸,10301,,,,,,,,,,0,0,,,,,,韓國,3,韓國將領，濁澤之戰被俘,-317,,
403,申差,申差,10301,,,,,,,,,,0,0,,,,,,韓國,1,韓國將領，濁澤之戰被俘,-317,,
404,魯平公,平公旅|魯平公,10301,,,,姬,旅|叔,,,,平,0,-303,,,-322,-303,魯國,,,魯國第33代君主,,,
405,司馬錯,司馬錯|錯|客卿錯,10302,,,,,,,,司馬,,0,0,,,,,,秦國,,秦國名將，滅亡蜀國，司馬遷先祖,-316,,
406,蘆子霸王,蜀王,10302,,,杜蘆|開明十二世,,,,,開明,,0,-316,,,0,-316,古蜀國,,,古蜀國末代君主,,,
407,陳莊,陳莊|蜀相|蜀相莊,10302,,,,,,,,,,0,-310,,,,,,秦國,1,秦惠文王大臣，蜀國相國,,,
408,蘇代,代|蘇代,10302,,,,,,,,,,0,0,,,,,,東周|燕國,,蘇秦弟，縱橫家,-316,,
409,蘇厲,厲|蘇厲,10302,,,,,,,,,,0,0,,,,,,東周|燕國,,蘇秦弟，縱橫家,-316,,
410,子之,子之,10302,,,燕王子之,,,,,,,0,-314,,,-316,-314,燕國,燕國,,燕王噲相國，子之之亂,,,
411,鹿毛夀,鹿毛壽,10302,,,,,,,,,,0,0,,,,,,燕國,1,勸燕王噲禪讓,-316,,
412,堯,堯|唐,10302,3,,唐堯,伊祁,放勛,,,陶唐,,0,0,,,,,上古,,,上古五帝之一,,,有時寫作尭
413,伯益,益,10302,3,,,嬴,益,,,,,0,0,,,,,,上古,,上古人物，未被禹禪讓,,,
414,啟,啟|夏啟,10302,3,,,姒,啟,,,夏后,,0,0,,,,,夏朝,,,夏朝第2代君主,,,
415,周赧王,赧王延|王|赧王,10302,,,王赧,姬,延|赧,,,,,-323,-256,,,-314,-256,東周,,,東周末代君主,,,
416,韓襄王,太子倉|太子|襄王倉|韓王|韓襄王,10303,,,,,倉,,,,襄,-321,-296,,,-311,-296,韓國,韓國,,韓國第8代君主,,,
417,市被,市被,10303,,,,,,,,,,0,-314,,,,,,燕國,,燕國將領，子之之亂先攻子之後攻太子平,,,
418,太子平,太子平,10303,,,,姬,平,,,,,0,-314,,,,,,燕國,,燕昭王哥，死於子之之亂,,,
419,匡章,章子,10303,,,匡子|田章,,,,,,,0,0,,,,,,齊國,,齊國名將，參與垂沙之戰，攻破函谷關,-314,,
420,陳賈,陳賈,10303,,,,,,,,,,0,0,,,,,,齊國,3,齊國大夫,-314,,
421,周公旦,周公|周,10303,3,,周公|周文公,姬,旦,,,周,文,0,0,,,,,,西周,,周文王四子，攝政並還政，魯國開國君主,,,
422,管叔鮮,管叔|管,10303,3,,管叔|關叔,姬,鮮,,,,,0,-1113,,,-1122,-1113,管國,西周,,周文王三子，管國唯一君主，發動三監之亂,,,
423,齊湣王,湣王地|齊王|齊湣王|湣王|齊湣,10303,,,,媯,地|遂,,,田,湣,-323,-284,,,-300,-284,齊國,,,田齊第6代君主，東帝，吞宋，被燕破，被抽筋吊死。脊獸仙人騎雞原型,,,
424,樗里子,右更疾|樗里疾|樗里子,10303,,,樗里疾|太子疾|嚴君疾|智囊,嬴,疾,,,,,0,-300,,,,,,秦國,,秦惠文王弟，丞相及將領，堪輿界稱青烏子,,,
425,莊豹,莊豹,10303,,,,,,,,,,0,0,,,,,,趙國,,趙國將軍，秦惠文王時期被俘,-313,,百度無
426,陳軫,陳軫|陳子|軫,10304,,,,,,,,,,0,0,,,,,,齊國|秦國|楚國,,齊國縱橫家及謀士,-313,,
427,宋遺,宋遺,10304,,,,,,,,,,0,0,,,,,,楚國,1,楚懷王勇士，被派去罵齊王,-313,,
428,屈匄,屈匄,10304,,,,羋,匄,,,屈,,0,-312,,,,,,楚國,,楚懷王將領，丹陽之戰亡,,,
429,魏章,庶長章,10304,,,,,章,,,魏,,0,0,,,,,,秦國,,秦惠文王將領，參與丹陽之戰,-313,,
430,燕昭王,昭王|燕王|燕昭王,10305,,,,姬,職,,,,昭,0,-279,,,-313,-279,燕國,,,燕國第39代君主，黃金臺招募英才，破東胡、朝鮮，幾乎滅齊,,,通鑒與太子平一人，不取。
431,郭隗,郭隗|隗,10305,,,,,隗,,,郭,,0,0,,,,,,燕國,,燕昭王大臣，提議築黃金臺,-312,,
432,樂毅,樂毅|昌國君|樂君,10305,,,,,毅,,望諸君,樂,,0,0,,,,,,燕國,,燕昭王將領，幾乎滅齊,-312,,
433,劇辛,劇辛,10305,,,,,,,,,,0,-242,,,,,,趙國|燕國,,燕昭王將領、謀士，變法，被龐煖殺,,,
434,靳尚,靳尚,10306,,,上官大夫,,尚,,,靳,,0,-311,,,,,,楚國,,楚懷王大臣，貪賄,,,
435,鄭袖,鄭袖|袖,10306,,1,南后,,,,,,,0,0,,,,,,楚國,,楚懷王寵妃,-311,,
436,孟賁,孟賁|孟說|賁,10306,,,,,,,,孟,,0,-307,,,,,,衛國|秦國,,秦武王大力士，勇力代言人,-311,,一說即孟說，孟說為齊國人
437,烏獲,烏獲,10306,,,,,,,,烏,,0,0,,,,,,秦國,,秦武王大力士,-311,,
438,秦武王,武王|秦王|秦武王,10307,,,,嬴,蕩,,,,武,-329,-307,,,-310,-307,秦國,,,秦國第27代君主，舉鼎而死,,,
439,周最,周最,10307,,,,,,,,周,,0,0,,,,,,西周國,,西周國公子，縱橫家，主張合縱,-310,,
440,樓緩,樓緩|樓子,10307,,,,,,,,樓,,0,0,,,,,,趙國|秦國,,縱橫家，秦趙聯盟策動者，秦昭襄王丞相,-310,,
441,揚雄,揚子,10307,2,,楊雄,揚,雄,子云,,,,-53,18,,,,,,西漢,,西漢文學家，太玄經,,,
442,子貢,子貢,10307,3,,端木賜,端木,賜,子貢,,,,-520,-446,,,,,,衛國,,孔門十哲，以言語聞名,,,
443,甘茂,甘茂|茂,10308,,,,,茂,,,甘,,0,0,,,,,,楚國|秦國|魏國,,秦國名將,-310,,
444,吳廣,吳廣,10308,,,,,,,,,,0,0,,,,,,趙國,1,趙惠后吳娃之父,-310,,
445,趙惠后,孟姚|惠后|吳娃,10308,,1,吳娃|吳孟姚,姚,娃,,,吳,,0,-301,,,,,,趙國,,趙武靈王第二任王后,,,
446,趙惠文王,何|王|惠文王|趙王|趙惠文王,10308,,,趙何,,,,,,惠文,-310,-266,,,-298,-266,趙國,,,趙國第7代君主，任用廉藺、李牧、趙奢,,,
447,向壽,向壽|公孫奭,10308,,,,,,,,,,0,0,,,,,,秦國,,宣太后外戚，敵對甘茂,-308,,向壽、公孫奭、公孫郝為一人
448,曾參,曾參|曾|曾子,10308,3,,曾子|宗聖,,參,子與,,,,-505,-432,,,,,,魯國,,儒家，孔子弟子，宗聖,,,
449,庶長封,庶長封,10308,,,,,,,,,,0,0,,,,,,秦國,,秦國將領，參與宜陽之戰,-308,,
450,任鄙,任鄙,10308,,,,,,,,,,0,0,,,,,,秦國,,秦武王大力士,-307,,
451,秦昭襄王,稷|昭襄王|秦昭王|昭王|王|秦王,10308,,,,嬴,稷,,,,昭襄,-325,-251,,,-306,-251,秦國,,,秦國第28代君主，長平之戰破趙，滅東周,,,
452,宣太后,羋八子|宣太后|太后,10308,,1,,羋,月,,,,宣,-337,-265,,,,,,秦國,,秦惠文王妃，歷史首位太后，滅義渠,,,
453,趙成 (安平君),公子成|公叔|安平君|成,10309,,,安平君,嬴,成,,,趙,,0,0,,,,,,趙國,,趙惠文王國相，趙成侯子，四朝元老，經沙丘之亂為相,-307,,
454,林胡王,林胡王,10310,,,,,,,,,,0,0,,,,,林胡,,3,獻馬給趙武靈王,-306,,
455,仇液,仇液,10310,,,,,,,,,,0,0,,,,,,趙國,,趙武靈王時出使韓國,-306,,
456,王賁(趙國),王賁,10310,,,,,,,,,,0,0,,,,,,趙國,3,趙武靈王時出使楚國,-306,,與秦國將領王賁同名
457,富丁,富丁,10310,,,,,,,,,,0,0,,,,,,趙國,3,趙武靈王時出使魏國,-306,,
458,趙爵,趙爵,10310,,,,,,,,,,0,0,,,,,,趙國,3,趙武靈王時出使齊國,-306,,
459,趙固,趙固,10310,,,,,,,,,,0,0,,,,,,趙國,2,趙武靈王代相，主管胡事,-306,,
460,魏冉,穰侯|魏冉|冉,10310,,,穰侯,羋,冉,,,魏,,-335,-266,,,,,,秦國,,宣太后異父弟，四貴之一。秦武王後把持朝政，被范雎驅逐,,,
461,羋戎,華陽君|羋戎|華陽,10310,,,,羋,戎,,,,,-332,-262,,,,,,秦國,,宣太后異父弟，四貴之一,,,
462,公子市,高陵君|高陵,10310,,,,嬴,市,,,,,0,0,,,,,,秦國,,宣太后子，四貴之一，封於宛,-305,,
463,公子悝,涇陽君|涇陽,10310,,,鄧侯,嬴,悝,,,,,0,0,,,,,,秦國,,宣太后子，四貴之一，封於鄧,-305,,
464,公子壯,庶長壯,10310,,,,嬴,,,,,,0,-305,,,,,,秦國,,秦惠文王子，秦昭襄王即位時被除,,,
465,惠文后,惠文后,10310,,1,,,,,,,,0,-305,,,,,,秦國,,秦武王母，秦昭襄王即位時被除,,,
466,悼武王后,悼武王后,10310,,1,,姬,,,,魏,,0,-305,,,,,,秦國|魏國,,秦武王后，秦昭襄王即位時被驅逐,,,
467,楚頃襄王,太子橫|太子|楚襄王|楚王|楚頃襄王|頃襄王,10310,,,,羋,橫,,,熊,頃襄,-329,-263,,,-298,-263,楚國,楚國,,楚國第41代君主，在逃殺人犯出身，荒淫誤國，屈原投河,,,
468,客卿通,通,10310,,,,,,,,,,0,0,,,,,,秦國,3,秦昭襄王時期客卿，將兵救楚,-303,,
469,太子嬰,太子嬰,10310,,,韓嬰,,,伯嬰,,,,0,-300,,,,,,韓國,,韓襄王太子,,,
470,蜀守煇,蜀守煇,10310,,,,,,,,,,0,0,,,,,,秦國,3,秦國王子，蜀侯，叛秦被司馬錯誅,-301,,
471,庶長奐,庶長奐,10310,,,,,,,,,,0,0,,,,,,秦國,,秦昭襄王將領，垂沙之戰伐楚殺唐眜,-301,,
472,唐眜,唐眜,10310,,,,,,,,,,0,-301,,,,,,楚國,,楚懷王將領，死於垂沙之戰,,,另有占星家唐眜，可能是同一人
473,中山王,中山君,10310,,,,姬,,,,,,0,-299,,,-309,-299,中山國,,,中山國第6代君主，被趙武靈王驅趕至齊國而死,,,中山王厝子，名無法輸入，大致音姿，https://baike.tw.lvfukeji.com/baike-%E4%B8%AD%E5%B1%B1%E7%8E%8B%F0%AB%B2%A8%F0%A7%8A%92?wprov=srpw1_0
474,景缺,景缺,10310,,,,,,,,,,0,-300,,,,,,楚國,1,楚懷王將領，戰死羋戎之手,,,
475,昭雎,昭雎|昭子,10311,,,,羋,雎,,,昭,,0,0,,,,,,楚國,,楚懷王大臣，勸阻懷王入秦，迎立頃襄王,-299,,
476,子蘭,蘭,10311,,,,羋,,,,熊,,0,0,,,,,,楚國,,楚懷王子，勸懷王入秦，楚國令尹，屈原敵對,-299,,子蘭是誤稱，原文：懷王之子蘭
477,平原君,勝|平原君|平原,10313,,,,嬴,勝,,,趙,,0,-251,,,,,,趙國,,戰國四公子，食客毛遂、公孫龍,,,
478,公孫龍,公孫龍|龍|公孫,10313,,,,,,,,,,-320,-250,,,,,,趙國,,名家代表人物，白馬非馬，離堅白,,,
479,孔穿,孔穿|子高|孔子高,10313,,,,,,子高,,,,0,0,,,,,,魯國,,孔子7代孫，辯論敗於公孫龍,-298,,
480,鄒衍,鄒衍|鄒子|衍,10313,,,談天衍,,衍,,,鄒,,-305,-240,,,,,,齊國,,陰陽家創始人，稷下學宮學者，五德終始，大九州,,,
601,魯後文公,緡公賈|魯緡公,10401,,,魯愍公,姬,賈,,,,文,0,-280,,,-302,-280,魯國,,,魯國第34代君主,,,
602,魏昭王,昭王|魏昭王,10401,,,,,遬,,,,昭,0,-277,,,-295,-277,魏國,,,魏國第5代君主,,,
603,韓釐王,釐王咎|韓釐王,10401,,,韓僖王,,咎,,,,釐,0,-273,,,-295,-273,韓國,,,韓國第9代君主,,,
604,中山王尚,王,10401,,,,姬,尚,,,,,0,0,,,-298,-296,中山國,,,中山國末代君主,,,
605,公子章,章|公子章|太子章,10402,,,安陽君,姬,章,,,趙,,0,-295,,,,,,趙國,,趙武靈王長子，被廢，發動沙丘之亂,,,
606,田不禮,田不禮|不禮,10402,,,,,,,,,,0,-295,,,,,,宋國|趙國,,公子章相，一起發動沙丘之亂,,,
607,李兌,李兌|兌,10402,,,奉陽君,,,,,,,0,0,,,,,,趙國,,經沙丘之亂，成趙惠文王司寇,-295,,
608,高信,信期|高信,10402,,,,,,,,,,0,0,,,,,,趙國,3,趙惠文王將領,-295,,前後文姓名不一致，取高信之名
609,公孫喜,公孫喜,10403,,,犀武,姬,喜,,,公孫,,0,-293,,,,,,魏國,,魏國大將，伊闕之戰敗於白起,,,
610,白起,白起|武安君,10403,,,公孫起,嬴,起,,,白,,-332,-257,,,,,,秦國,,秦國名將，戰國四名將,,,11月卒
611,荀子,荀卿|荀子,10403,,,孫卿,,況,,,,,-316,-235,,,,,,趙國|齊國|楚國,,另類儒家，性惡論，弟子韓非、李斯,,,卒年為-237至-235
612,燭壽,燭壽,10404,,,,,,,,,,0,0,,,,,,秦國,3,秦國客卿，短暫代魏冉丞相,-292,,
613,芒卯,芒卯,10404,,,,,,,,,,0,0,,,,,,魏國,,魏昭王將領，以詐任用，華陽之戰敗走,-290,,
614,呂禮,呂禮,10404,,,,,,,,,,0,0,,,,,,秦國|魏國|齊國,,躲避魏冉追殺出秦入齊，主張齊秦聯盟,-288,,
615,蒙武,蒙武,10405,,,,,武,,,蒙,,0,0,,,,,,秦國,,秦始皇名將，蒙恬父,,,蒙武爲蒙驁子，然而首先出現在赧王三十年：秦蒙武擊齊，拔九城。此處為記載錯誤，不可能是蒙武。
616,狐咺,狐咺,10405,,,,,咺,,,狐,,0,-285,,,,,,齊國,1,勸諫齊湣王被殺,,,
617,陳舉,陳舉,10405,,,,,,,,,,0,-285,,,,,,齊國,3,勸諫齊湣王被殺,,,
618,斯離,斯離,10405,,,,斯,離,,,,,0,0,,,,,,秦國,3,秦昭襄王將領，參與樂毅伐齊，蜀西南夷,-284,,
619,淖齒,淖齒,10405,,,,,齒,,,淖,,0,-283,,,,,,楚國|齊國,,楚頃襄王將領，救齊被封國相，後將齊湣王抽筋吊死,,,
620,王蠋,王蠋,10406,,,,,蠋,,,王,,0,-284,,,,,,齊國,,齊國退隱官員，拒絕樂毅封賞而上吊,,,
621,管仲,管仲|管夷吾|仲父,10406,3,,,姬,夷吾,仲,,管,敬,-723,-645,,,,,,齊國,,輔佐齊桓公,,,
622,齊襄王,法章|齊王|王|襄王|齊襄王,10406,,,,,法章,,,田,襄,0,-265,,,,,,齊國,,田齊第7代君主,,,
623,太史敫,太史敫,10406,,,,,,,,,,0,0,,,,,,齊國,,齊襄王逃難在其家打工，與其女君王后私通,-283,,
624,君王后,太史敫女|君王后,10406,,1,,后,,,,,,0,-249,,,,,,齊國,,齊襄王后，微時私通，繼位後與其父斷絕關系,,,
625,王孫賈,王孫賈,10406,,,,,,,,,,0,0,,,,,,齊國,1,齊湣王侍臣，殺淖齒,-283,,與春秋衛國大夫同名
626,王孫氏母,其母,10406,,1,,,,,,,,0,0,,,,,,齊國,5,王孫賈母，勸報國,-283,,
627,藺相如,藺相如|相如|藺,10407,,,,,相如,,,藺,,0,0,,,,,,趙國,,秦昭襄王上卿，完璧歸趙、澠池之會、負荊請罪,-283,,
628,衛懷君,懷君|衛懷君,10408,,,,姬,,,,子南,懷,0,-252,,,-292,-252,衛國,,,衛國第42代君主,,,
629,泄姬,泄姬,10408,,1,世姬,,,,,,,0,0,,,,,,衛國,3,衛嗣君寵妃,-283,,
630,如耳,如耳,10408,,,,,,,,如,,0,0,,,,,,衛國,2,衛嗣君大夫,-283,,
631,薄疑,薄疑,10408,,,,,,,,薄,,0,0,,,,,,衛國,1,衛嗣君時期賢人,-283,,
632,魏妃,魏妃,10408,,1,,,,,,,,0,0,,,,,,衛國,3,衛嗣君寵妃，用來平衡泄姬,-283,,
633,子產,子產,10408,3,,公孫僑|公孫成子|國子|國僑|鄭僑,姬,僑,子產|子美,,國,成,0,-522,,,,,,鄭國,,鄭國為政，改革家,,,
634,東周武公,東周武公|武公,10408,,,,姬,,,,,武,0,0,,,,,東周國,,,東周國第2代君主，勸退楚國滅周,-281,,
635,廉頗,廉頗|廉將軍|廉|頗,10409,,,信平君,嬴,頗,,,廉,,-327,-243,,,,,,趙國|魏國|楚國,,戰國四大名將,,,
636,燕惠王,惠王|燕王,10410,,,,姬,,,,,惠,0,-271,,,-278,-271,燕國,,,燕國第40代君主,,,
637,田單,田單|單|安平君,10410,,,安平君,,單,,,田,,0,0,,,,,,齊國|趙國,,齊國名將，火牛陣敗燕,-279,,
638,騎劫,騎劫,10410,,,,,,,,,,0,-279,,,,,,齊國,,燕惠王將領，替代樂毅被田單殺,,,
639,齊王建,太子建|建|齊王|齊王建|王建|王,10410,,,齊廢王|齊敬王|新世祖,,,,,田,敬,-280,-221,,,-264,-221,齊國,,,齊國末代君主,,,
640,伍子胥,伍子胥|子胥,10411,3,,申胥,羋,員,子胥,,伍,,0,-484,,,,,,楚國|吳國,,吳王闔閭上將軍，被夫差賜死。伐楚鞭屍楚平王,,,
641,闔閭,闔閭,10411,3,,,姬,光,,闔閭|闔盧,,,-537,-496,,,-514,-496,吳國,,,吳國第24代君主，春秋五霸之一,,,
642,夫差,夫差|吳王,10411,3,,,姬,,,,,,0,-473,,,-495,-473,吳國,,,吳國末代君主，被勾踐滅國,,,
643,樂閒,閒|昌國君|樂閒,10411,,,,,,,,,,0,0,,,,,,趙國|燕國,,樂毅子，襲封昌國君,-279,,wiki作樂間，取中華書局版
644,貫珠者,貫珠者,10411,,,,,,,,,,0,0,,,,,,齊國,4,齊襄王宮裏穿珠子的，勸王以田單善為己功,-279,,人名不可考
645,貂勃,貂勃,10411,,,,,,,,,,0,0,,,,,,齊國,,齊襄王大夫，受田單舉薦而力保之,-279,,
646,姜子牙,呂尚|太公|呂望|呂,10411,3,,太公望|師尚父|姜太公,姜,尚,子牙,,呂,,-1128,-1015,,,,,,商朝|西周,,輔佐周滅商，封齊國,,,wiki作太公望
647,魯仲連,魯仲連|連|魯連|仲連,10411,,,,,仲連,,,魯,,-305,-245,,,,,,齊國,,齊國遊說名士，義不帝秦，一信下一城，避祿海上,,,
648,魏安釐王,安釐王|魏王|梁王|魏安釐王,10412,,,魏安僖王,姬,圉,,,魏,安釐,0,-243,,,-276,-243,魏國,,,魏國第6代君主，龍陽之好,,,
649,信陵君,無忌|信陵君|公子|公子無忌|信陵|魏無忌,10412,,,,姬,無忌,,信陵君,魏,,0,-243,,,,,,魏國,,戰國四公子，魏安釐王弟，竊符救趙,,,
650,暴鳶,暴鳶,10412,,,,,,,,,,0,0,,,,,,韓國,,韓襄王大將，參與垂沙之戰,-275,,
651,魯頃公,頃公讎|魯頃公,10412,,,,姬,讎,,,,頃,0,-249,,,-279,-256,魯國,,,魯國末代君主,,,
652,陳筮,陳筮,10413,,,田苓,,,,,,,0,0,,,,,,韓國,2,韓釐王謀士，使魏冉發兵救韓,-273,,
653,胡陽,胡陽|胡傷,10413,,,,,,,,,,0,0,,,,,,秦國,,秦昭襄王客卿，華陽之戰勝，閼與之戰敗,-273,,
654,賈偃,賈偃,10413,,,,,,,,,,0,0,,,,,,趙國,1,趙惠文王將領，華陽之戰敗,-273,,
655,段干崇,段干子,10413,,,,,,,,,,0,0,,,,,,魏國,1,魏安釐王將領，華陽之戰敗後提議割讓南陽,-273,,
656,韓桓惠王,桓惠王|韓王|韓君|韓桓惠王,10413,,,,,,,,,桓惠,0,-239,,,-272,-239,韓國,,,韓國第10代君主，送鄭國去修渠,,,
